rna_id,sequence_length,historical_pair_count,reproduced_pair_count,exact_pair_set_match,historical_only_pair_count,rerun_only_pair_count,status,failure_reason,command,input_fasta_path,input_fasta_sha256,raw_stdout_path,raw_stdout_sha256,stderr_path,stderr_sha256,petfoldrr_path,petfoldrr_sha256,runtime_seconds,exit_code,output_structure
1QWA_21_hp_nmr_A,21,8,8,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/1QWA_21_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1QWA_21_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/1QWA_21_hp_nmr_A.fasta,3e70cdd8214b4abec66184b16ffa7b702aac42c29fbcf72e276ead16eadf256c,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1QWA_21_hp_nmr_A.stdout.txt,e204a664f292768859e2592cc04fcea189577b49fe86deb10e76210c80655c74,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/1QWA_21_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1QWA_21_hp_nmr_A.petfoldrr,af703402f5bb26a5913e111b2200580a5307e151dabef8298dbf745067463d07,0.004724,0,((((((((....)).))))))
1QWB_26_hp_nmr_A,26,6,6,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/1QWB_26_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1QWB_26_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/1QWB_26_hp_nmr_A.fasta,640cffea1dfdda5fbd7799f142f20f90ad3e575eadaa2b9796a9e1349c5be473,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1QWB_26_hp_nmr_A.stdout.txt,dd943e0083e5c6eb1cfb1dc4f65ac8ed9b7b318a64bcec61f8a10ba40e688261,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/1QWB_26_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1QWB_26_hp_nmr_A.petfoldrr,b1e51ebb487245d58aa90046539c9738dbe70f780cf979b0cf9bf06aae3d0778,0.005343,0,((((((..............))))))
1R7W_34_hpbulge_nmr_A,34,12,12,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/1R7W_34_hpbulge_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1R7W_34_hpbulge_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/1R7W_34_hpbulge_nmr_A.fasta,e0c8d08b6630ba8a8d1fd6eb52f4cbb8b7cb656019a786180f78f95621498d06,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1R7W_34_hpbulge_nmr_A.stdout.txt,3213dcf910d9497132ac0f0ffb270943a90d298cb87c5c5bd82e6592c0f32eef,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/1R7W_34_hpbulge_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1R7W_34_hpbulge_nmr_A.petfoldrr,6572486a06df6a4eff1ad05b3992038cfce3276eca55847241e28e521beb287c,0.00679,0,(((((((......(((((....))))))))))))
1RHT_24_hp_nmr_A,24,8,8,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/1RHT_24_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1RHT_24_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/1RHT_24_hp_nmr_A.fasta,6ccd7124f5786ecbd77befac3dea0e1647115d58d046caa824ca0e4f53f49b37,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1RHT_24_hp_nmr_A.stdout.txt,25e422cca3f8a3426529668785525b9c53c1b9f8630116d6b3961e877aff2323,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/1RHT_24_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1RHT_24_hp_nmr_A.petfoldrr,a623f89ce0e53cbb63d31b6fb55565e89ae9e3c28291b465f97ee61ab9e23bee,0.005158,0,.((((((.((....))))))))..
1RNK_36_pseudoknot_nmr_A,34,7,7,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/1RNK_36_pseudoknot_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1RNK_36_pseudoknot_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/1RNK_36_pseudoknot_nmr_A.fasta,c1d2a5109d893ed756663d9b17fa0ca190ea40b07691e2bcb3da5ac585b434f1,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1RNK_36_pseudoknot_nmr_A.stdout.txt,e659ba76a13144b4c2c9293c6eb71751e93cfcd1a76b281913bd062352df4664,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/1RNK_36_pseudoknot_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1RNK_36_pseudoknot_nmr_A.petfoldrr,361d099212f6dd48683c3ecd858f20aa19209878846727e86d43cf3c2de207bf,0.007029,0,(((((((....)).)))))...............
1S2F_23_hp_nmr_A,23,9,9,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/1S2F_23_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1S2F_23_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/1S2F_23_hp_nmr_A.fasta,9cc7868d05cbd714e2a438a23a5d9409a7075dbccdaff2fe47a1ec1d8876e969,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1S2F_23_hp_nmr_A.stdout.txt,8879738ed4823f14e8b2b679e27eaf908e0623943b188cfc73be8b3a404107b4,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/1S2F_23_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1S2F_23_hp_nmr_A.petfoldrr,08c41db345a9dace6a95863b2a2c0a9a39360917c67248492870d2d281f05685,0.005031,0,((((((.(((....)))))))))
1S9S_101_3wj_nmr_A,101,36,36,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/1S9S_101_3wj_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1S9S_101_3wj_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/1S9S_101_3wj_nmr_A.fasta,bda64d6c6b56d9ee1805740123e40990cdc84dc9dbd289cb9184d66d19768944,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1S9S_101_3wj_nmr_A.stdout.txt,9b085aa0e18135cb565694f6809addb70fca7cb166faaef7503a892645d0b4d5,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/1S9S_101_3wj_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1S9S_101_3wj_nmr_A.petfoldrr,af8ee733f8742ef8b62309c0fb3eba943155a4857e5f0348ae4645a6ec2b4d7e,0.06432,0,.((((..((((((....))))))..)))).....((((..(((.(((((((((....)))))....)))))))))))((((((((((....))))))))))
1T28_34_hpbulge_nmr_A,34,10,10,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/1T28_34_hpbulge_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1T28_34_hpbulge_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/1T28_34_hpbulge_nmr_A.fasta,3de076adb5ed73adb7999dfcd6f75beab2ca8fb9b6f201f6b2f087cf85c5bdd0,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1T28_34_hpbulge_nmr_A.stdout.txt,60fc8c01c0a4fb690c2b0b4f5a6d6e15a821b4d8cfb5928c7fd27da04d292452,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/1T28_34_hpbulge_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1T28_34_hpbulge_nmr_A.petfoldrr,6866bd744e41adcaa4304dc10c1466e149319db89c3ae917edc1b69bdb9854d0,0.008173,0,((((((((((..............))))))))))
1TBK_17_hp_nmr_A,17,6,6,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/1TBK_17_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1TBK_17_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/1TBK_17_hp_nmr_A.fasta,93a3b016f208bba61a0da696845ce6ab23c0ca91215b646157600c6173cd7739,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1TBK_17_hp_nmr_A.stdout.txt,a7f2c04d7cfa16bfb47e8d74cb3cd2264a6c89ca3e4d635643e245980f03c0fd,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/1TBK_17_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1TBK_17_hp_nmr_A.petfoldrr,c96d0b9e71df835b8aac3e641de0a7902729c7d8f3e839e0460bb1367a99f629,0.005346,0,((((((.....))))))
1TJZ_26_hp_nmr_A,22,7,7,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/1TJZ_26_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1TJZ_26_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/1TJZ_26_hp_nmr_A.fasta,9142d9746e09803b1b58313098ff3f6d9e0f4b1bb28980cc9ba380291f8ba835,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1TJZ_26_hp_nmr_A.stdout.txt,1aeb9918571fe7d7709362eb851998ab6a47cb0674a39dcb6eab16530db73ca7,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/1TJZ_26_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1TJZ_26_hp_nmr_A.petfoldrr,c78c8636723d18dda6218dc9699915e4adda0e3d4a0133db35c1c6ab5eb0e207,0.00501,0,(((..((((....))))..)))
1TLR_23_hp_nmr_A,23,7,7,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/1TLR_23_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1TLR_23_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/1TLR_23_hp_nmr_A.fasta,95698d207c084f1363039c0f20931da7d81248adb57b810f1a368ff63178f80b,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1TLR_23_hp_nmr_A.stdout.txt,2bf58152d304751e93007fc1a3462e3adbbe444e8f18975f989ad9a2e2ab704b,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/1TLR_23_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1TLR_23_hp_nmr_A.petfoldrr,098a51fc6e8f1c18cfc974557cc6413167c2875d0dc6e463402ffca8b51ded4f,0.005012,0,((((...(((....)))..))))
1UUU_19_hp_nmr_A,19,8,8,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/1UUU_19_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1UUU_19_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/1UUU_19_hp_nmr_A.fasta,2a78f6ee886865b83fd8debc8326e2f86b3b0fee6d8ab93a66352906703cd97a,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1UUU_19_hp_nmr_A.stdout.txt,4414ecfc60e0c78a8bcd8184aefca5dd7d78b4627d8512642caaf6dd58edb3e8,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/1UUU_19_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1UUU_19_hp_nmr_A.petfoldrr,8e0d59f6457affca90ff700c02ee2e159b5f275e8b566b9acc2af4b27b09a7bd,0.004565,0,((((((((...))))))))
1XWU_16_hp_nmr_A,16,4,4,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/1XWU_16_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1XWU_16_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/1XWU_16_hp_nmr_A.fasta,58d5e4d8df6507fe7d320d15c8e27c2812475a6596db1ec2664bbf8a290e1afa,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1XWU_16_hp_nmr_A.stdout.txt,87f649714ccf99c3f76a93b9ec0c38283ba4889a530e66610e7f2cec8b93232b,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/1XWU_16_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1XWU_16_hp_nmr_A.petfoldrr,539110e01487290f823562378e25d78650c3b9a84a237b7d6d198e7cb19e5227,0.004338,0,((((.......)))).
1YLG_31_hp_nmr_A,31,12,12,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/1YLG_31_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1YLG_31_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/1YLG_31_hp_nmr_A.fasta,b03f0fa6cf09f621c007cf6fb483be1b2d112a27046104daf7df04d4d0fa656e,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1YLG_31_hp_nmr_A.stdout.txt,d8685dcc32235e319ce3590ebcd90bc2cab5cce4fc754e194f78a96635b07220,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/1YLG_31_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1YLG_31_hp_nmr_A.petfoldrr,d9baca2dd245d7072cd72e08e43a860c198bd4e2e2bba14c530812652dcc7a27,0.00632,0,(((((((((((.(.....))))).)))))))
1Z31_32_hpbulge_nmr_A,32,11,11,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/1Z31_32_hpbulge_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1Z31_32_hpbulge_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/1Z31_32_hpbulge_nmr_A.fasta,ffa2d6aad86e92ae1c816c851dd983b751cbc2a7559a620021f5c7213c428bc0,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1Z31_32_hpbulge_nmr_A.stdout.txt,f5aa485cfa1cf4c686739e50b046cfa15163673948b09ed34b6ab5870b4ad73b,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/1Z31_32_hpbulge_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/1Z31_32_hpbulge_nmr_A.petfoldrr,8b402660e6ca46975c607b7c2c716eff21957b0b265c83dd185503639c5038f3,0.006596,0,(((((.(((..(((....)))...))))))))
2AHT_27_hp_nmr_A,27,11,11,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2AHT_27_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2AHT_27_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2AHT_27_hp_nmr_A.fasta,c9726dbb0e8ce0541c1605303f987a7f9bc634795cb2877b9f9fa49817d00f95,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2AHT_27_hp_nmr_A.stdout.txt,770a070d6a0b5661b641eef85405eb456ffe01cd8c0eba9dee70d3b722ada411,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2AHT_27_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2AHT_27_hp_nmr_A.petfoldrr,5c0313d590584d8aca7df9e87457bec3eec4c0d80f566986639891c407a80739,0.005438,0,(((((((((((....)))).)))))))
2ES5_23_hp_nmr_A,23,9,9,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2ES5_23_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2ES5_23_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2ES5_23_hp_nmr_A.fasta,b01707b501f8dfc490d970975020de3954375064fb83a814180b9b5b58788287,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2ES5_23_hp_nmr_A.stdout.txt,c4d790136bda3702da4c07c707b4e4d8a680cf4e9e08f84549ffab9ed820ade1,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2ES5_23_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2ES5_23_hp_nmr_A.petfoldrr,d881ee2d424370625e7602854518ff9d599aab5e02274b50f707d4f0342997c2,0.00489,0,(((((((((.....)))))))))
2EUY_34_hp_nmr_A,34,12,12,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2EUY_34_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2EUY_34_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2EUY_34_hp_nmr_A.fasta,c9d5ce06ccc2ba15e1df7b2b08a9fd49437dfa223337b132cc322fad07f77154,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2EUY_34_hp_nmr_A.stdout.txt,dd42a93563f5e96c84e7a5617385e9c257dc42fb4882eee33c36eb39a916528d,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2EUY_34_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2EUY_34_hp_nmr_A.petfoldrr,b4cdf42baea3eec5bc0a07a50e36a145923ffc2f37abc67cdbc6ff47a1f4bfad,0.008563,0,((((((.((..((((....)))).))..))))))
2FDT_35_hp_nmr_A,36,13,13,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2FDT_35_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2FDT_35_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2FDT_35_hp_nmr_A.fasta,dde3fc61c81725407148968b520622d66d0dc26b0366dccc22878d8c3608a582,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2FDT_35_hp_nmr_A.stdout.txt,611ae413d3134790a199330fb710b7c8f7912d302a00d1447908ae9716e38867,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2FDT_35_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2FDT_35_hp_nmr_A.petfoldrr,48468a55420516b73f562d17542edc990f6b3b6258971313b6a3f7d0eedf17e3,0.007229,0,(((((((...((((((.....))))))..)))))))
2GIO_29_hp_nmr_A,29,8,8,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2GIO_29_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2GIO_29_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2GIO_29_hp_nmr_A.fasta,411f9d87f6e072536b78da027ec17276d846dca61c790d9244a414e0ee687b71,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2GIO_29_hp_nmr_A.stdout.txt,0bbc61ca7fb9866fa4decc759ff090c620e03b776d265cfcfc32aa5ca947fac5,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2GIO_29_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2GIO_29_hp_nmr_A.petfoldrr,098c9a66190f4ce287f60ebe07db9ce9440892aae9e5ff5feb17caad7f477153,0.006005,0,(((((.....(((....)))....)))))
2GV3_22_hp_nmr_A,22,7,7,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2GV3_22_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2GV3_22_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2GV3_22_hp_nmr_A.fasta,59728e9bfdf1aaba50555ba3bfada21130a3b81f18d9bc0697eb2af04c05e909,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2GV3_22_hp_nmr_A.stdout.txt,2d1a85d87b843400d331a004c4dddbc03a7d15aa2d9d65e20acd0cf8951c9cea,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2GV3_22_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2GV3_22_hp_nmr_A.petfoldrr,e51e6ebce0878537c96834db23389080fe2d8780248877e3cf5ac93357f696ca,0.005363,0,(((((((........)))))))
2HUA_40_hpbulge_nmr_A,40,12,12,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2HUA_40_hpbulge_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2HUA_40_hpbulge_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2HUA_40_hpbulge_nmr_A.fasta,edf858a5e4a97bd33a10fd6121eeebd752b38efc1c56d095d4d57c48df0cdbf1,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2HUA_40_hpbulge_nmr_A.stdout.txt,23ad891caaece16f343dc25f4e36e5b436f0df69da5554131c07b0036aebe532,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2HUA_40_hpbulge_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2HUA_40_hpbulge_nmr_A.petfoldrr,8b7318cc70d59a26feba36011eeb11a19f09b847b68131fa874eff754cecc106,0.008833,0,(((((((.((....(((....)).)..))....)))))))
2JTP_34_hp_nmr_A,34,13,13,True,0,0,exact,,PETFOLDBIN=/root/autodl-tmp/PETfold/bin /root/autodl-tmp/PETfold/bin/PETfold -f /root/autodl-tmp/data/sequences/2JTP_34_hp_nmr_A.fasta -r /root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2JTP_34_hp_nmr_A.petfoldrr,/root/autodl-tmp/data/sequences/2JTP_34_hp_nmr_A.fasta,540899e8610a0082152a67bc3d34703923bde083274c96ab56681d57134d6a6d,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2JTP_34_hp_nmr_A.stdout.txt,51f0a2e0087ed114302c5500e324dd0e76380a5d5802525aa95595c42391fa3a,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_logs/2JTP_34_hp_nmr_A.stderr.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,/root/autodl-tmp/rna-ccfa/results/petfold_reproduction/legacy121_raw/2JTP_34_hp_nmr_A.petfoldrr,aaf70c229e9ef6d99c9fe6c42b9145888812b0741041d4e386331b2811a892a1,0.006712,0,(((((((((((...((...))..)))))))))))
